#reference_panel_population:	CHA	MSU
chromosome	physical_position	genetic_position	genetic_marker_index	BHC-501:::hap1:::CHA	BHC-501:::hap1:::MSU	BHC-501:::hap2:::CHA	BHC-501:::hap2:::MSU	BHC-502:::hap1:::CHA	BHC-502:::hap1:::MSU	BHC-502:::hap2:::CHA	BHC-502:::hap2:::MSU	XM448:::hap1:::CHA	XM448:::hap1:::MSU	XM448:::hap2:::CHA	XM448:::hap2:::MSU	XM450:::hap1:::CHA	XM450:::hap1:::MSU	XM450:::hap2:::CHA	XM450:::hap2:::MSU	SYLHN-1:::hap1:::CHA	SYLHN-1:::hap1:::MSU	SYLHN-1:::hap2:::CHA	SYLHN-1:::hap2:::MSU	SYLHN-2:::hap1:::CHA	SYLHN-2:::hap1:::MSU	SYLHN-2:::hap2:::CHA	SYLHN-2:::hap2:::MSU	SYLHN-3:::hap1:::CHA	SYLHN-3:::hap1:::MSU	SYLHN-3:::hap2:::CHA	SYLHN-3:::hap2:::MSU	SYLHN-4:::hap1:::CHA	SYLHN-4:::hap1:::MSU	SYLHN-4:::hap2:::CHA	SYLHN-4:::hap2:::MSU	SYLHN-5:::hap1:::CHA	SYLHN-5:::hap1:::MSU	SYLHN-5:::hap2:::CHA	SYLHN-5:::hap2:::MSU	SYLHN-6:::hap1:::CHA	SYLHN-6:::hap1:::MSU	SYLHN-6:::hap2:::CHA	SYLHN-6:::hap2:::MSU	SYLHN-7:::hap1:::CHA	SYLHN-7:::hap1:::MSU	SYLHN-7:::hap2:::CHA	SYLHN-7:::hap2:::MSU	SYLHN-8:::hap1:::CHA	SYLHN-8:::hap1:::MSU	SYLHN-8:::hap2:::CHA	SYLHN-8:::hap2:::MSU	SYLHN-9:::hap1:::CHA	SYLHN-9:::hap1:::MSU	SYLHN-9:::hap2:::CHA	SYLHN-9:::hap2:::MSU	GQC-10:::hap1:::CHA	GQC-10:::hap1:::MSU	GQC-10:::hap2:::CHA	GQC-10:::hap2:::MSU	GQC-15:::hap1:::CHA	GQC-15:::hap1:::MSU	GQC-15:::hap2:::CHA	GQC-15:::hap2:::MSU	GQC-20:::hap1:::CHA	GQC-20:::hap1:::MSU	GQC-20:::hap2:::CHA	GQC-20:::hap2:::MSU	GQC-5:::hap1:::CHA	GQC-5:::hap1:::MSU	GQC-5:::hap2:::CHA	GQC-5:::hap2:::MSU	1050751690:::hap1:::CHA	1050751690:::hap1:::MSU	1050751690:::hap2:::CHA	1050751690:::hap2:::MSU	1050751700:::hap1:::CHA	1050751700:::hap1:::MSU	1050751700:::hap2:::CHA	1050751700:::hap2:::MSU	1050751710:::hap1:::CHA	1050751710:::hap1:::MSU	1050751710:::hap2:::CHA	1050751710:::hap2:::MSU	1050751720:::hap1:::CHA	1050751720:::hap1:::MSU	1050751720:::hap2:::CHA	1050751720:::hap2:::MSU	1050751730:::hap1:::CHA	1050751730:::hap1:::MSU	1050751730:::hap2:::CHA	1050751730:::hap2:::MSU
1	85917984	85.91800	1690	0.98899	0.01101	0.26741	0.73259	0.00011	0.99989	0.00000	1.00000	0.00000	1.00000	0.98499	0.01501	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00001	0.99999	0.00167	0.99833	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00483	0.99517	0.00000	1.00000	0.90062	0.09938	0.95957	0.04043	0.12820	0.87180	0.00000	1.00000	0.97460	0.02540	0.03687	0.96313	0.76507	0.23493	0.97922	0.02078	0.00000	1.00000	0.99170	0.00830	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.79470	0.20530	0.01088	0.98912	0.00000	1.00000	0.39327	0.60673	1.00000	0.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.99997	0.00003	0.00003	0.99997	0.00003	0.99997	0.98005	0.01995	0.00000	1.00000
1	86187090	86.18710	1695	0.99527	0.00473	0.27630	0.72370	0.00011	0.99989	0.00000	1.00000	0.00000	1.00000	0.99349	0.00651	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00001	0.99999	0.00172	0.99828	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00500	0.99500	0.00000	1.00000	0.90821	0.09179	0.96756	0.03244	0.13251	0.86749	0.00000	1.00000	0.98851	0.01149	0.03712	0.96288	0.74223	0.25777	0.98768	0.01232	0.00000	1.00000	0.99669	0.00331	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.79486	0.20514	0.01128	0.98872	0.00000	1.00000	0.39350	0.60650	1.00000	0.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.99999	0.00001	0.00002	0.99998	0.00002	0.99998	0.98904	0.01096	0.00000	1.00000
1	86605783	86.60580	1700	0.99995	0.00005	0.31827	0.68173	0.00012	0.99988	0.00000	1.00000	0.00000	1.00000	0.99992	0.00008	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00002	0.99998	0.00177	0.99823	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00588	0.99412	0.00000	1.00000	0.91391	0.08609	0.97352	0.02648	0.15228	0.84772	0.00000	1.00000	0.99981	0.00019	0.03729	0.96271	0.67212	0.32788	0.99407	0.00593	0.00000	1.00000	0.99996	0.00004	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.79486	0.20514	0.01352	0.98648	0.00000	1.00000	0.39420	0.60580	1.00000	0.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00001	0.99999	0.00001	0.99999	0.99697	0.00303	0.00000	1.00000
1	86784250	86.78430	1705	0.99998	0.00002	0.32082	0.67918	0.00012	0.99988	0.00000	1.00000	0.00000	1.00000	0.99996	0.00004	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00002	0.99998	0.00177	0.99823	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00593	0.99407	0.00000	1.00000	0.91398	0.08602	0.97354	0.02646	0.15342	0.84658	0.00000	1.00000	0.99992	0.00008	0.03729	0.96271	0.66563	0.33437	0.99411	0.00589	0.00000	1.00000	0.99998	0.00002	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.79486	0.20514	0.01368	0.98632	0.00000	1.00000	0.39443	0.60557	1.00000	0.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00001	0.99999	0.00001	0.99999	0.99702	0.00298	0.00000	1.00000
1	87107846	87.10780	1710	1.00000	0.00000	0.33590	0.66410	0.00012	0.99988	0.00000	1.00000	0.00000	1.00000	0.99999	0.00001	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00002	0.99998	0.00177	0.99823	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00619	0.99381	0.00000	1.00000	0.91398	0.08602	0.97357	0.02643	0.16027	0.83973	0.00000	1.00000	0.99999	0.00001	0.03729	0.96271	0.63046	0.36954	0.99413	0.00587	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.79486	0.20514	0.01456	0.98544	0.00000	1.00000	0.39513	0.60487	0.99997	0.00003	0.00002	0.99998	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.99706	0.00294	0.00002	0.99998
1	87398315	87.39830	1715	1.00000	0.00000	0.34998	0.65002	0.00012	0.99988	0.00000	1.00000	0.00000	1.00000	0.99999	0.00001	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00002	0.99998	0.00177	0.99823	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00640	0.99360	0.00000	1.00000	0.91398	0.08602	0.97357	0.02643	0.16681	0.83319	0.00000	1.00000	1.00000	0.00000	0.03726	0.96274	0.61578	0.38422	0.99413	0.00587	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.79438	0.20562	0.01522	0.98478	0.00000	1.00000	0.39607	0.60393	0.99990	0.00010	0.00005	0.99995	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.99707	0.00293	0.00005	0.99995
1	87574019	87.57400	1720	1.00000	0.00000	0.35332	0.64668	0.00012	0.99988	0.00000	1.00000	0.00000	1.00000	0.99999	0.00001	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00002	0.99998	0.00176	0.99824	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00644	0.99356	0.00000	1.00000	0.91398	0.08602	0.97357	0.02643	0.16845	0.83155	0.00000	1.00000	1.00000	0.00000	0.03722	0.96278	0.61324	0.38676	0.99413	0.00587	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.79391	0.20609	0.01538	0.98462	0.00000	1.00000	0.39654	0.60346	0.99981	0.00019	0.00007	0.99993	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.99707	0.00293	0.00007	0.99993
1	87914898	87.91490	1725	1.00000	0.00000	0.39513	0.60487	0.00014	0.99986	0.00000	1.00000	0.00000	1.00000	0.99999	0.00001	0.00000	1.00000	0.00004	0.99996	0.00000	1.00000	0.00000	1.00000	0.00004	0.99996	0.00173	0.99827	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00710	0.99290	0.00000	1.00000	0.91375	0.08625	0.97349	0.02651	0.18982	0.81018	0.00000	1.00000	1.00000	0.00000	0.03649	0.96351	0.60370	0.39630	0.99412	0.00588	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.77781	0.22219	0.01764	0.98236	0.00001	0.99999	0.40005	0.59995	0.99773	0.00227	0.00049	0.99951	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.99707	0.00293	0.00049	0.99951
1	88134054	88.13410	1730	1.00000	0.00000	0.40922	0.59078	0.00016	0.99984	0.00000	1.00000	0.00000	1.00000	0.99999	0.00001	0.00000	1.00000	0.00009	0.99991	0.00000	1.00000	0.00000	1.00000	0.00005	0.99995	0.00170	0.99830	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00734	0.99266	0.00000	1.00000	0.91345	0.08655	0.97337	0.02663	0.19837	0.80163	0.00000	1.00000	1.00000	0.00000	0.03612	0.96388	0.60230	0.39770	0.99408	0.00592	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.76612	0.23388	0.01844	0.98156	0.00001	0.99999	0.40122	0.59878	0.99640	0.00360	0.00067	0.99933	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.99707	0.00293	0.00067	0.99933
1	88738954	88.73900	1735	1.00000	0.00000	0.89868	0.10132	0.00072	0.99928	0.00010	0.99990	0.00000	1.00000	0.99999	0.00001	0.00000	1.00000	0.00571	0.99429	0.00001	0.99999	0.00000	1.00000	0.00075	0.99925	0.00071	0.99929	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.01455	0.98545	0.00000	1.00000	0.89172	0.10828	0.96036	0.03964	0.49780	0.50220	0.00000	1.00000	1.00000	0.00000	0.01981	0.98019	0.58629	0.41371	0.99071	0.00929	0.00000	1.00000	1.00000	0.00000	0.99999	0.00001	1.00000	0.00000	1.00000	0.00000	0.17120	0.82880	0.04244	0.95756	0.00007	0.99993	0.43494	0.56506	0.93818	0.06182	0.00742	0.99258	1.00000	0.00000	0.99999	0.00001	1.00000	0.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.99706	0.00294	0.00742	0.99258
1	88801521	88.80150	1740	1.00000	0.00000	0.89948	0.10052	0.00072	0.99928	0.00010	0.99990	0.00000	1.00000	0.99999	0.00001	0.00000	1.00000	0.00574	0.99426	0.00001	0.99999	0.00000	1.00000	0.00075	0.99925	0.00071	0.99929	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.01456	0.98544	0.00000	1.00000	0.89172	0.10828	0.96032	0.03968	0.49854	0.50146	0.00000	1.00000	1.00000	0.00000	0.01978	0.98022	0.58629	0.41371	0.99070	0.00930	0.00000	1.00000	1.00000	0.00000	0.99999	0.00001	1.00000	0.00000	1.00000	0.00000	0.17009	0.82991	0.04252	0.95748	0.00007	0.99993	0.43494	0.56506	0.93807	0.06193	0.00744	0.99256	1.00000	0.00000	0.99999	0.00001	1.00000	0.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.99706	0.00294	0.00744	0.99256
1	89097927	89.09790	1745	1.00000	0.00000	0.95422	0.04578	0.00086	0.99914	0.00021	0.99979	0.00000	1.00000	0.99998	0.00002	0.00000	1.00000	0.01419	0.98581	0.00001	0.99999	0.00000	1.00000	0.00093	0.99907	0.00048	0.99952	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.01577	0.98423	0.00000	1.00000	0.88444	0.11556	0.95186	0.04814	0.55012	0.44988	0.00000	1.00000	1.00000	0.00000	0.01812	0.98188	0.58558	0.41442	0.98719	0.01281	0.00000	1.00000	1.00000	0.00000	0.99999	0.00001	1.00000	0.00000	1.00000	0.00000	0.09293	0.90707	0.04502	0.95498	0.00009	0.99991	0.43806	0.56194	0.92624	0.07376	0.00849	0.99151	1.00000	0.00000	0.99998	0.00002	1.00000	0.00000	0.99999	0.00001	0.00000	1.00000	0.00000	1.00000	0.99705	0.00295	0.00849	0.99151
1	89461074	89.46110	1750	1.00000	0.00000	0.99353	0.00647	0.00107	0.99893	0.00065	0.99935	0.00000	1.00000	0.99995	0.00005	0.00000	1.00000	0.06816	0.93184	0.00003	0.99997	0.00000	1.00000	0.00127	0.99873	0.00017	0.99983	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.01672	0.98328	0.00000	1.00000	0.86636	0.13364	0.91181	0.08819	0.60136	0.39864	0.00000	1.00000	1.00000	0.00000	0.01656	0.98344	0.58344	0.41656	0.96844	0.03156	0.00000	1.00000	1.00000	0.00000	0.99998	0.00002	1.00000	0.00000	1.00000	0.00000	0.02276	0.97724	0.04756	0.95244	0.00011	0.99989	0.44047	0.55953	0.91220	0.08780	0.00923	0.99077	1.00000	0.00000	0.99998	0.00002	1.00000	0.00000	0.99996	0.00004	0.00000	1.00000	0.00000	1.00000	0.99705	0.00295	0.00923	0.99077
1	89714852	89.71490	1755	1.00000	0.00000	0.99934	0.00066	0.00111	0.99889	0.00095	0.99905	0.00000	1.00000	0.99992	0.00008	0.00000	1.00000	0.11920	0.88080	0.00004	0.99996	0.00000	1.00000	0.00141	0.99859	0.00011	0.99989	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.01690	0.98310	0.00000	1.00000	0.85717	0.14283	0.88039	0.11961	0.61231	0.38769	0.00000	1.00000	1.00000	0.00000	0.01637	0.98363	0.58249	0.41751	0.94944	0.05056	0.00000	1.00000	1.00000	0.00000	0.99997	0.00003	1.00000	0.00000	1.00000	0.00000	0.01209	0.98791	0.04805	0.95195	0.00012	0.99988	0.44071	0.55929	0.90967	0.09033	0.00937	0.99063	1.00000	0.00000	0.99998	0.00002	1.00000	0.00000	0.99992	0.00008	0.00000	1.00000	0.00000	1.00000	0.99705	0.00295	0.00937	0.99063
1	89790571	89.79060	1760	1.00000	0.00000	0.99942	0.00058	0.00111	0.99889	0.00098	0.99902	0.00000	1.00000	0.99992	0.00008	0.00000	1.00000	0.12315	0.87685	0.00005	0.99995	0.00000	1.00000	0.00141	0.99859	0.00011	0.99989	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.01690	0.98310	0.00000	1.00000	0.85693	0.14307	0.87935	0.12065	0.61254	0.38746	0.00000	1.00000	1.00000	0.00000	0.01637	0.98363	0.58249	0.41751	0.94878	0.05122	0.00000	1.00000	1.00000	0.00000	0.99997	0.00003	1.00000	0.00000	1.00000	0.00000	0.01201	0.98799	0.04805	0.95195	0.00012	0.99988	0.44071	0.55929	0.90967	0.09033	0.00937	0.99063	1.00000	0.00000	0.99998	0.00002	1.00000	0.00000	0.99992	0.00008	0.00000	1.00000	0.00000	1.00000	0.99705	0.00295	0.00937	0.99063
1	89895930	89.89590	1765	1.00000	0.00000	0.99948	0.00052	0.00112	0.99888	0.00121	0.99879	0.00000	1.00000	0.99991	0.00009	0.00000	1.00000	0.15495	0.84505	0.00005	0.99995	0.00000	1.00000	0.00142	0.99858	0.00011	0.99989	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.01690	0.98310	0.00000	1.00000	0.85501	0.14499	0.87235	0.12765	0.61324	0.38676	0.00000	1.00000	1.00000	0.00000	0.01636	0.98364	0.58249	0.41751	0.94392	0.05608	0.00000	1.00000	1.00000	0.00000	0.99996	0.00004	1.00000	0.00000	1.00000	0.00000	0.01192	0.98808	0.04805	0.95195	0.00012	0.99988	0.44071	0.55929	0.90959	0.09041	0.00937	0.99063	1.00000	0.00000	0.99998	0.00002	1.00000	0.00000	0.99988	0.00012	0.00000	1.00000	0.00000	1.00000	0.99706	0.00294	0.00937	0.99063
1	90017984	90.01800	1770	1.00000	0.00000	0.99953	0.00047	0.00113	0.99887	0.00202	0.99798	0.00000	1.00000	0.99990	0.00010	0.00000	1.00000	0.22355	0.77645	0.00005	0.99995	0.00000	1.00000	0.00142	0.99858	0.00011	0.99989	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.01690	0.98310	0.00000	1.00000	0.84935	0.15065	0.85403	0.14597	0.61532	0.38468	0.00000	1.00000	1.00000	0.00000	0.01636	0.98364	0.58225	0.41775	0.93184	0.06816	0.00000	1.00000	1.00000	0.00000	0.99996	0.00004	1.00000	0.00000	1.00000	0.00000	0.01185	0.98815	0.04805	0.95195	0.00012	0.99988	0.44071	0.55929	0.90951	0.09049	0.00937	0.99063	1.00000	0.00000	0.99998	0.00002	1.00000	0.00000	0.99972	0.00028	0.00000	1.00000	0.00000	1.00000	0.99706	0.00294	0.00937	0.99063
1	90288829	90.28880	1775	1.00000	0.00000	0.99987	0.00013	0.00129	0.99871	0.02346	0.97654	0.00000	1.00000	0.99982	0.00018	0.00000	1.00000	0.81772	0.18228	0.00005	0.99995	0.00000	1.00000	0.00143	0.99857	0.00008	0.99992	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.01690	0.98310	0.00000	1.00000	0.76977	0.23023	0.61486	0.38514	0.67190	0.32810	0.00000	1.00000	1.00000	0.00000	0.01623	0.98377	0.58202	0.41798	0.77509	0.22491	0.00000	1.00000	1.00000	0.00000	0.99987	0.00013	1.00000	0.00000	1.00000	0.00000	0.01168	0.98832	0.04823	0.95177	0.00019	0.99981	0.44095	0.55905	0.90878	0.09122	0.00937	0.99063	1.00000	0.00000	0.99998	0.00002	1.00000	0.00000	0.99559	0.00441	0.00000	1.00000	0.00000	1.00000	0.99708	0.00292	0.00937	0.99063
1	90408826	90.40880	1780	1.00000	0.00000	0.99989	0.00011	0.00130	0.99870	0.02904	0.97096	0.00000	1.00000	0.99982	0.00018	0.00000	1.00000	0.85836	0.14164	0.00005	0.99995	0.00000	1.00000	0.00143	0.99857	0.00007	0.99993	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.01690	0.98310	0.00000	1.00000	0.75833	0.24167	0.58865	0.41135	0.68173	0.31827	0.00000	1.00000	1.00000	0.00000	0.01622	0.98378	0.58202	0.41798	0.75797	0.24203	0.00000	1.00000	1.00000	0.00000	0.99987	0.00013	1.00000	0.00000	1.00000	0.00000	0.01166	0.98834	0.04823	0.95177	0.00020	0.99980	0.44095	0.55905	0.90878	0.09122	0.00937	0.99063	1.00000	0.00000	0.99998	0.00002	1.00000	0.00000	0.99489	0.00511	0.00000	1.00000	0.00000	1.00000	0.99708	0.00292	0.00937	0.99063
1	90574501	90.57450	1785	1.00000	0.00000	0.99991	0.00009	0.00132	0.99868	0.04373	0.95627	0.00000	1.00000	0.99980	0.00020	0.00000	1.00000	0.90541	0.09459	0.00005	0.99995	0.00000	1.00000	0.00143	0.99857	0.00007	0.99993	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.01688	0.98312	0.00000	1.00000	0.71840	0.28160	0.52634	0.47366	0.70821	0.29179	0.00000	1.00000	1.00000	0.00000	0.01614	0.98386	0.58202	0.41798	0.72952	0.27048	0.00000	1.00000	1.00000	0.00000	0.99984	0.00016	1.00000	0.00000	1.00000	0.00000	0.01166	0.98834	0.04823	0.95177	0.00032	0.99968	0.44095	0.55905	0.90870	0.09130	0.00937	0.99063	1.00000	0.00000	0.99998	0.00002	1.00000	0.00000	0.99190	0.00810	0.00000	1.00000	0.00000	1.00000	0.99709	0.00291	0.00937	0.99063
1	90788841	90.78880	1790	1.00000	0.00000	0.99994	0.00006	0.00135	0.99865	0.07383	0.92617	0.00000	1.00000	0.99971	0.00029	0.00000	1.00000	0.95422	0.04578	0.00005	0.99995	0.00000	1.00000	0.00143	0.99857	0.00006	0.99994	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.01680	0.98320	0.00000	1.00000	0.61439	0.38561	0.41608	0.58392	0.74927	0.25073	0.00000	1.00000	1.00000	0.00000	0.01580	0.98420	0.58178	0.41822	0.69368	0.30632	0.00000	1.00000	1.00000	0.00000	0.99974	0.00026	1.00000	0.00000	1.00000	0.00000	0.01166	0.98834	0.04827	0.95173	0.00127	0.99873	0.44095	0.55905	0.90854	0.09146	0.00931	0.99069	1.00000	0.00000	0.99998	0.00002	1.00000	0.00000	0.98366	0.01634	0.00000	1.00000	0.00000	1.00000	0.99711	0.00289	0.00931	0.99069
1	91037402	91.03740	1795	1.00000	0.00000	0.99997	0.00003	0.00136	0.99864	0.12065	0.87935	0.00000	1.00000	0.99952	0.00048	0.00000	1.00000	0.98140	0.01860	0.00005	0.99995	0.00000	1.00000	0.00143	0.99857	0.00006	0.99994	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.01618	0.98382	0.00000	1.00000	0.47414	0.52586	0.26588	0.73412	0.80640	0.19360	0.00000	1.00000	1.00000	0.00000	0.01481	0.98519	0.58178	0.41822	0.66974	0.33026	0.00000	1.00000	1.00000	0.00000	0.99950	0.00050	1.00000	0.00000	1.00000	0.00000	0.01166	0.98834	0.04827	0.95173	0.00544	0.99456	0.44095	0.55905	0.90837	0.09163	0.00898	0.99102	1.00000	0.00000	0.99998	0.00002	1.00000	0.00000	0.95764	0.04236	0.00000	1.00000	0.00000	1.00000	0.99714	0.00286	0.00898	0.99102
1	91091148	91.09110	1800	1.00000	0.00000	0.99997	0.00003	0.00137	0.99863	0.12127	0.87873	0.00000	1.00000	0.99952	0.00048	0.00000	1.00000	0.98163	0.01837	0.00005	0.99995	0.00000	1.00000	0.00143	0.99857	0.00006	0.99994	0.00001	0.99999	0.00000	1.00000	0.00000	1.00000	0.01617	0.98383	0.00000	1.00000	0.47293	0.52707	0.26455	0.73545	0.80716	0.19284	0.00000	1.00000	1.00000	0.00000	0.01481	0.98519	0.58178	0.41822	0.66953	0.33047	0.00000	1.00000	1.00000	0.00000	0.99950	0.00050	1.00000	0.00000	1.00000	0.00000	0.01166	0.98834	0.04827	0.95173	0.00559	0.99441	0.44095	0.55905	0.90837	0.09163	0.00896	0.99104	1.00000	0.00000	0.99998	0.00002	1.00000	0.00000	0.95720	0.04280	0.00000	1.00000	0.00000	1.00000	0.99714	0.00286	0.00896	0.99104
1	91372125	91.37210	1805	1.00000	0.00000	0.99999	0.00001	0.00138	0.99862	0.29199	0.70801	0.00000	1.00000	0.99913	0.00087	0.00000	1.00000	0.99634	0.00366	0.00005	0.99995	0.00000	1.00000	0.00142	0.99858	0.00005	0.99995	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00694	0.99306	0.00000	1.00000	0.32381	0.67619	0.11163	0.88837	0.92029	0.07971	0.00000	1.00000	1.00000	0.00000	0.01306	0.98694	0.58178	0.41822	0.66061	0.33939	0.00000	1.00000	1.00000	0.00000	0.99916	0.00084	1.00000	0.00000	1.00000	0.00000	0.01166	0.98834	0.04827	0.95173	0.07993	0.92007	0.44143	0.55857	0.90829	0.09171	0.00382	0.99618	1.00000	0.00000	0.99998	0.00002	1.00000	0.00000	0.80333	0.19667	0.00000	1.00000	0.00000	1.00000	0.99729	0.00271	0.00382	0.99618
1	91557130	91.55710	1810	1.00000	0.00000	0.99999	0.00001	0.00138	0.99862	0.32317	0.67683	0.00000	1.00000	0.99886	0.00114	0.00000	1.00000	0.99810	0.00190	0.00005	0.99995	0.00000	1.00000	0.00142	0.99858	0.00005	0.99995	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00293	0.99707	0.00000	1.00000	0.26360	0.73640	0.04166	0.95834	0.94565	0.05435	0.00000	1.00000	1.00000	0.00000	0.01266	0.98734	0.58178	0.41822	0.65886	0.34114	0.00000	1.00000	1.00000	0.00000	0.99907	0.00093	1.00000	0.00000	1.00000	0.00000	0.01166	0.98834	0.04827	0.95173	0.12044	0.87956	0.44167	0.55833	0.90829	0.09171	0.00159	0.99841	1.00000	0.00000	0.99998	0.00002	1.00000	0.00000	0.71859	0.28141	0.00000	1.00000	0.00000	1.00000	0.99736	0.00264	0.00159	0.99841
1	91684102	91.68410	1815	1.00000	0.00000	0.99999	0.00001	0.00138	0.99862	0.32810	0.67190	0.00000	1.00000	0.99866	0.00134	0.00000	1.00000	0.99828	0.00172	0.00005	0.99995	0.00000	1.00000	0.00142	0.99858	0.00005	0.99995	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00250	0.99750	0.00000	1.00000	0.25683	0.74317	0.03639	0.96361	0.94929	0.05071	0.00000	1.00000	1.00000	0.00000	0.01252	0.98748	0.58178	0.41822	0.65798	0.34202	0.00000	1.00000	1.00000	0.00000	0.99904	0.00096	1.00000	0.00000	1.00000	0.00000	0.01166	0.98834	0.04827	0.95173	0.13263	0.86737	0.44191	0.55809	0.90829	0.09171	0.00135	0.99865	1.00000	0.00000	0.99998	0.00002	1.00000	0.00000	0.70233	0.29767	0.00000	1.00000	0.00000	1.00000	0.99738	0.00262	0.00135	0.99865
1	91919923	91.91990	1820	1.00000	0.00000	0.99999	0.00001	0.00142	0.99858	0.34400	0.65600	0.00000	1.00000	0.99571	0.00429	0.00000	1.00000	0.99864	0.00136	0.00005	0.99995	0.00000	1.00000	0.00140	0.99860	0.00005	0.99995	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00177	0.99823	0.00000	1.00000	0.24274	0.75726	0.02873	0.97127	0.95935	0.04065	0.00000	1.00000	1.00000	0.00000	0.01153	0.98847	0.58178	0.41822	0.64936	0.35064	0.00000	1.00000	1.00000	0.00000	0.99867	0.00133	1.00000	0.00000	1.00000	0.00000	0.01165	0.98835	0.04827	0.95173	0.21354	0.78646	0.44601	0.55399	0.90789	0.09211	0.00094	0.99906	1.00000	0.00000	0.99999	0.00001	1.00000	0.00000	0.65512	0.34488	0.00000	1.00000	0.00000	1.00000	0.99753	0.00247	0.00094	0.99906
